Accession	Title						Platform		Bases	Create date	SRA URL													SRA filename	SRA nice filename						FastQ URL									FastQ Aspera URL									FastQ filename		FastQ nice filename																																																							

COUNTRY: China-Myanmar																						
																						
																						
																						
COUNTRY: Malawi																						
SRR7465152	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	18009	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465152/SRR7465152.sra	SRR7465152.sra	SRR7465152_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/002/SRR7465152/SRR7465152_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/002/SRR7465152/SRR7465152_1.fastq.gz	SRR7465152_1.fastq.gz	SRR7465152_Other_Sequencing_of_malaria_parasite_P._falciparum_1.fastq.gz											
SRR7465152	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	18009	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465152/SRR7465152.sra	SRR7465152.sra	SRR7465152_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/002/SRR7465152/SRR7465152_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/002/SRR7465152/SRR7465152_2.fastq.gz	SRR7465152_2.fastq.gz	SRR7465152_Other_Sequencing_of_malaria_parasite_P._falciparum_2.fastq.gz											
SRR7464834	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	15975	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7464834/SRR7464834.sra	SRR7464834.sra	SRR7464834_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/004/SRR7464834/SRR7464834_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/004/SRR7464834/SRR7464834_1.fastq.gz	SRR7464834_1.fastq.gz	SRR7464834_Other_Sequencing_of_malaria_parasite_P._falciparum_1.fastq.gz											
SRR7464834	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	15975	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7464834/SRR7464834.sra	SRR7464834.sra	SRR7464834_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/004/SRR7464834/SRR7464834_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/004/SRR7464834/SRR7464834_2.fastq.gz	SRR7464834_2.fastq.gz	SRR7464834_Other_Sequencing_of_malaria_parasite_P._falciparum_2.fastq.gz											
SRR7465161	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	13326	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465161/SRR7465161.sra	SRR7465161.sra	SRR7465161_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/001/SRR7465161/SRR7465161_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/001/SRR7465161/SRR7465161_1.fastq.gz	SRR7465161_1.fastq.gz	SRR7465161_Other_Sequencing_of_malaria_parasite_P._falciparum_1.fastq.gz											
SRR7465161	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	13326	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465161/SRR7465161.sra	SRR7465161.sra	SRR7465161_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/001/SRR7465161/SRR7465161_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/001/SRR7465161/SRR7465161_2.fastq.gz	SRR7465161_2.fastq.gz	SRR7465161_Other_Sequencing_of_malaria_parasite_P._falciparum_2.fastq.gz											
SRR7465160	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	7950	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465160/SRR7465160.sra	SRR7465160.sra	SRR7465160_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/000/SRR7465160/SRR7465160_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/000/SRR7465160/SRR7465160_1.fastq.gz	SRR7465160_1.fastq.gz	SRR7465160_Other_Sequencing_of_malaria_parasite_P._falciparum_1.fastq.gz											
SRR7465160	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	7950	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465160/SRR7465160.sra	SRR7465160.sra	SRR7465160_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/000/SRR7465160/SRR7465160_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/000/SRR7465160/SRR7465160_2.fastq.gz	SRR7465160_2.fastq.gz	SRR7465160_Other_Sequencing_of_malaria_parasite_P._falciparum_2.fastq.gz											
SRR7465162	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	13752	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465162/SRR7465162.sra	SRR7465162.sra	SRR7465162_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/002/SRR7465162/SRR7465162_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/002/SRR7465162/SRR7465162_1.fastq.gz	SRR7465162_1.fastq.gz	SRR7465162_Other_Sequencing_of_malaria_parasite_P._falciparum_1.fastq.gz											
SRR7465162	Other Sequencing of malaria parasite P. falciparum	Illumina HiSeq 4000	13752	1.56194E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR746/SRR7465162/SRR7465162.sra	SRR7465162.sra	SRR7465162_Other_Sequencing_of_malaria_parasite_P._falciparum.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR746/002/SRR7465162/SRR7465162_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR746/002/SRR7465162/SRR7465162_2.fastq.gz	SRR7465162_2.fastq.gz	SRR7465162_Other_Sequencing_of_malaria_parasite_P._falciparum_2.fastq.gz											
																						
																						
																						
COUNTRY: Vietnam																						
SRR629073	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-108958' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	16006	1.32494E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629073/SRR629073.sra	SRR629073.sra	SRR629073_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629073/SRR629073_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629073/SRR629073_1.fastq.gz	SRR629073_1.fastq.gz	SRR629073_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__1.fastq.gz											
SRR629073	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-108958' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	16006	1.32494E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629073/SRR629073.sra	SRR629073.sra	SRR629073_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629073/SRR629073_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629073/SRR629073_2.fastq.gz	SRR629073_2.fastq.gz	SRR629073_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__2.fastq.gz											
SRR530502	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-69845' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	47337	1.3239E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR530/SRR530502/SRR530502.sra	SRR530502.sra	SRR530502_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-69845_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/SRR530502/SRR530502_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR530/SRR530502/SRR530502_1.fastq.gz	SRR530502_1.fastq.gz	SRR530502_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-69845_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__1.fastq.gz											
SRR530502	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-69845' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	47337	1.3239E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR530/SRR530502/SRR530502.sra	SRR530502.sra	SRR530502_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-69845_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR530/SRR530502/SRR530502_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR530/SRR530502/SRR530502_2.fastq.gz	SRR530502_2.fastq.gz	SRR530502_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-69845_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__2.fastq.gz											
SRR629066	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-120570' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	5312	1.35466E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629066/SRR629066.sra	SRR629066.sra	SRR629066_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629066/SRR629066_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629066/SRR629066_1.fastq.gz	SRR629066_1.fastq.gz	SRR629066_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__1.fastq.gz											
SRR629066	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-120570' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	5312	1.35466E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629066/SRR629066.sra	SRR629066.sra	SRR629066_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629066/SRR629066_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629066/SRR629066_2.fastq.gz	SRR629066_2.fastq.gz	SRR629066_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__2.fastq.gz											
SRR629042	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-120570' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	5356	1.35466E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629042/SRR629042.sra	SRR629042.sra	SRR629042_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629042/SRR629042_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629042/SRR629042_1.fastq.gz	SRR629042_1.fastq.gz	SRR629042_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__1.fastq.gz											
SRR629042	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Solexa-120570' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	5356	1.35466E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629042/SRR629042.sra	SRR629042.sra	SRR629042_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629042/SRR629042_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629042/SRR629042_2.fastq.gz	SRR629042_2.fastq.gz	SRR629042_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Solexa-120570_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__2.fastq.gz											
SRR629067	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-108958' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	16112	1.32494E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629067/SRR629067.sra	SRR629067.sra	SRR629067_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629067/SRR629067_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629067/SRR629067_1.fastq.gz	SRR629067_1.fastq.gz	SRR629067_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__1.fastq.gz											
SRR629067	Illumina whole genome shotgun sequencing of genomic DNA paired-end library 'Pond-108958' containing sample 'Plasmodium falciparum Vietnam Oak-Knoll (FVO)'	Illumina HiSeq 2000	16112	1.32494E+12	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR629/SRR629067/SRR629067.sra	SRR629067.sra	SRR629067_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO_.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR629/SRR629067/SRR629067_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR629/SRR629067/SRR629067_2.fastq.gz	SRR629067_2.fastq.gz	SRR629067_Illumina_whole_genome_shotgun_sequencing_of_genomic_DNA_paired-end_library_Pond-108958_containing_sample_Plasmodium_falciparum_Vietnam_Oak-Knoll_FVO__2.fastq.gz											
